index,duration,content,startOfParagraph,startTime,ID
1980,2000,thinking about situations,False,94000,1126
1981,3000,"exactly like this ,",False,96000,1126
1982,2000,why we sometimes misunderstand,False,99000,1126
1983,2000,"the signs around us,",False,101000,1126
1984,3000,"and how we behave when that happens,",False,103000,1126
1985,4000,and what all of this can tell us about human nature.,False,106000,1126
1986,2000,"In other words, as you heard Chris say,",False,110000,1126
1987,2000,I've spent the last five years,False,112000,1126
1988,3000,thinking about being wrong.,False,114000,1126
1989,3000,"This might strike you as a strange career move,",False,117000,1126
1990,3000,but it actually has one great advantage.,False,120000,1126
1991,2000,no job competition.,False,123000,1126
1993,3000,"In fact, most of us do everything we can",False,127000,1126
1994,3000,"to avoid thinking about being wrong,",False,130000,1126
1995,2000,or at least to avoid thinking about the possibility,False,133000,1126
1996,2000,that we ourselves are wrong.,False,135000,1126
1997,2000,We get it in the abstract.,False,137000,1126
1998,2000,We all know everybody in this room makes mistakes.,False,139000,1126
1999,3000,"The human species, in general, is fallible , okay fine.",False,142000,1126
2000,3000,"But when it comes down to me, right now,",True,146000,1126
2001,2000,"to all the beliefs I hold,",False,149000,1126
2002,3000,"here in the present tense,",False,151000,1126
2003,4000,suddenly all of this abstract appreciation of fallibility,False,154000,1126
2004,3000,"goes out the window ,",False,158000,1126
2005,3000,and I can't actually think of anything I'm wrong about.,False,161000,1126
2006,3000,"And the thing is, the present tense is where we live.",False,165000,1126
2007,3000,"We go to meetings in the present tense,",False,168000,1126
2008,2000,"we go on family vacations in the present tense,",False,171000,1126
2009,4000,we go to the polls and vote in the present tense.,False,173000,1126
2010,3000,"So effectively, we all kind of wind up traveling through life,",False,177000,1126
2011,2000,trapped in this little bubble,False,180000,1126
2012,3000,of feeling very right about everything.,False,182000,1126
2013,2000,I think this is a problem.,True,186000,1126
2014,3000,"I think it's a problem for each of us as individuals,",False,188000,1126
2015,3000,"in our personal and professional lives,",False,191000,1126
2016,3000,and I think it's a problem for all of us collectively as a culture.,False,194000,1126
2017,2000,So what I want to do today,False,197000,1126
2018,3000,"is, first of all, talk about why we get stuck",False,199000,1126
2019,2000,inside this feeling of being right.,False,202000,1126
2020,3000,"And second, why it's such a problem.",False,204000,1126
2021,2000,"And finally, I want to convince you",False,207000,1126
2022,2000,that it is possible,False,209000,1126
2023,2000,to step outside of that feeling,False,211000,1126
2024,2000,"and that if you can do so,",False,213000,1126
2025,2000,it is the single greatest,False,215000,1126
2026,3000,"moral, intellectual and creative leap you can make.",False,217000,1126
2027,2000,So why do we get stuck,True,222000,1126
2028,2000,in this feeling of being right.,False,224000,1126
2029,3000,"One reason, actually, has to do with a feeling of being wrong.",False,226000,1126
2030,2000,"So let me ask you guys something ,",False,229000,1126
2031,4000,"or actually, let me ask you guys something, because you're right here.",False,231000,1126
2032,3000,"How does it feel , emotionally ,",False,235000,1126
2033,3000,how does it feel to be wrong.,False,238000,1126
2034,3000,Dreadful. Thumbs down.,False,241000,1126
2035,2000,"Embarrassing. Okay, wonderful, great.",False,244000,1126
2036,2000,"Dreadful, thumbs down, embarrassing ,",False,246000,1126
2037,3000,"thank you, these are great answers,",False,248000,1126
2038,3000,but they're answers to a different question.,False,251000,1126
2039,2000,You guys are answering the question.,False,254000,1126
2040,3000,How does it feel to realize you're wrong.,False,256000,1126
2042,3000,"Realizing you're wrong can feel like all of that and a lot of other things, right.",False,263000,1126
2043,3000,"I mean it can be devastating, it can be revelatory,",False,266000,1126
2044,2000,"it can actually be quite funny,",False,269000,1126
2045,3000,like my stupid Chinese character mistake.,False,271000,1126
2046,3000,But just being wrong,False,274000,1126
2047,2000,doesn't feel like anything.,False,277000,1126
2048,3000,I'll give you an analogy.,True,279000,1126
2049,2000,Do you remember that Loony Tunes cartoon,False,282000,1126
2050,2000,where there's this pathetic coyote,False,284000,1126
2051,2000,who's always chasing and never catching a roadrunner.,False,286000,1126
2052,3000,"In pretty much every episode of this cartoon,",False,288000,1126
2053,2000,there's a moment where the coyote is chasing the roadrunner,False,291000,1126
2054,2000,"and the roadrunner runs off a cliff,",False,293000,1126
2055,3000,"which is fine , he's a bird, he can fly.",False,295000,1126
2056,4000,"But the thing is, the coyote runs off the cliff right after him.",False,298000,1126
2057,2000,"And what's funny ,",False,302000,1126
2058,2000,"at least if you're six years old ,",False,304000,1126
2059,2000,is that the coyote's totally fine too.,False,306000,1126
2060,2000,"He just keeps running ,",False,308000,1126
2061,2000,right up until the moment that he looks down,False,310000,1126
2062,3000,and realizes that he's in mid-air.,False,312000,1126
2063,3000,That's when he falls.,False,315000,1126
2064,2000,"When we're wrong about something ,",False,319000,1126
2065,3000,"not when we realize it, but before that ,",False,321000,1126
2066,3000,we're like that coyote,False,324000,1126
2067,3000,after he's gone off the cliff and before he looks down.,False,327000,1126
2068,3000,"You know, we're already wrong,",False,331000,1126
2069,2000,"we're already in trouble,",False,334000,1126
2070,3000,but we feel like we're on solid ground.,False,336000,1126
2071,3000,So I should actually correct something I said a moment ago.,False,340000,1126
2072,3000,"It does feel like something to be wrong,",False,343000,1126
2073,3000,it feels like being right.,False,346000,1126
2075,3000,"So this is one reason, a structural reason,",True,352000,1126
2076,2000,why we get stuck inside this feeling of rightness.,False,355000,1126
2077,2000,I call this error blindness.,False,357000,1126
2078,2000,"Most of the time,",False,359000,1126
2079,3000,we don't have any kind of internal cue,False,361000,1126
2080,2000,"to let us know that we're wrong about something,",False,364000,1126
2081,3000,until it's too late.,False,366000,1126
2082,3000,"But there's a second reason that we get stuck inside this feeling as well ,",False,369000,1126
2083,2000,and this one is cultural.,False,372000,1126
2084,3000,Think back for a moment to elementary school.,False,375000,1126
2085,2000,"You're sitting there in class,",False,378000,1126
2086,3000,"and your teacher is handing back quiz papers,",False,380000,1126
2087,2000,and one of them looks like this.,False,383000,1126
2088,2000,"This is not mine, by the way.",False,385000,1126
2090,3000,"So there you are in grade school,",False,389000,1126
2091,2000,and you know exactly what to think,False,392000,1126
2092,3000,about the kid who got this paper.,False,394000,1126
2093,3000,"It's the dumb kid, the troublemaker,",False,397000,1126
2094,3000,the one who never does his homework.,False,400000,1126
2095,3000,"So by the time you are nine years old,",False,403000,1126
2096,2000,"you've already learned, first of all,",False,406000,1126
2097,2000,that people who get stuff wrong,False,408000,1126
2098,3000,"are lazy, irresponsible dimwits ,",False,410000,1126
2099,2000,"and second of all,",False,413000,1126
2100,2000,that the way to succeed in life,False,415000,1126
2101,3000,is to never make any mistakes.,False,417000,1126
2102,4000,We learn these really bad lessons really well.,True,421000,1126
2103,2000,"And a lot of us ,",False,426000,1126
2104,4000,"and I suspect, especially a lot of us in this room ,",False,428000,1126
2105,2000,deal with them by just becoming,False,432000,1126
2106,2000,"perfect little A students,",False,434000,1126
2107,3000,"perfectionists, over-achievers.",False,436000,1126
2108,2000,"Right,",False,439000,1126
2109,4000,"Mr. CFO, astrophysicist, ultra-marathoner.",False,441000,1126
2111,4000,"You're all CFO, astrophysicists, ultra-marathoners, it turns out.",False,452000,1126
2112,2000,"Okay, so fine.",False,456000,1126
2113,3000,Except that then we freak out,False,458000,1126
2114,2000,at the possibility that we've gotten something wrong.,False,461000,1126
2115,3000,"Because according to this,",False,463000,1126
2116,2000,getting something wrong,False,466000,1126
2117,3000,means there's something wrong with us.,False,468000,1126
2118,2000,"So we just insist that we're right,",False,471000,1126
2119,2000,because it makes us feel smart and responsible,False,473000,1126
2120,3000,and virtuous and safe.,False,475000,1126
2121,2000,So let me tell you a story.,True,479000,1126
2122,2000,"A couple of years ago,",False,481000,1126
2123,3000,a woman comes into Beth Israel Deaconess Medical Center for a surgery.,False,483000,1126
2124,2000,Beth Israel's in Boston.,False,486000,1126
2125,2000,"It's the teaching hospital for Harvard ,",False,488000,1126
2126,2000,one of the best hospitals in the country.,False,490000,1126
2127,3000,So this woman comes in and she's taken into the operating room.,False,492000,1126
2128,2000,"She's anesthetized, the surgeon does his thing ,",False,495000,1126
2129,3000,"stitches her back up, sends her out to the recovery room.",False,497000,1126
2130,3000,Everything seems to have gone fine.,False,500000,1126
2131,3000,"And she wakes up, and she looks down at herself,",False,503000,1126
2132,4000,"and she says, Why is the wrong side of my body in bandages.",False,506000,1126
2133,3000,Well the wrong side of her body is in bandages,False,510000,1126
2134,2000,because the surgeon has performed a major operation,False,513000,1126
2135,3000,on her left leg instead of her right one.,False,515000,1126
2136,3000,When the vice president for health care quality at Beth Israel,False,519000,1126
2137,3000,"spoke about this incident,",False,522000,1126
2138,3000,he said something very interesting.,False,525000,1126
2139,3000,"He said, For whatever reason,",False,528000,1126
2140,2000,the surgeon simply felt,False,531000,1126
2141,2000,that he was on the correct side of the patient.,False,533000,1126
2143,2000,The point of this story,False,540000,1126
2144,3000,is that trusting too much in the feeling,False,542000,1126
2145,3000,of being on the correct side of anything,False,545000,1126
2146,3000,can be very dangerous.,False,548000,1126
2147,3000,This internal sense of rightness,True,551000,1126
2148,2000,that we all experience so often,False,554000,1126
2149,2000,is not a reliable guide,False,556000,1126
2150,3000,to what is actually going on in the external world.,False,558000,1126
2151,2000,"And when we act like it is,",False,561000,1126
2152,4000,"and we stop entertaining the possibility that we could be wrong,",False,563000,1126
2153,2000,well that's when we end up doing things,False,567000,1126
2154,4000,"like dumping 200 million gallons of oil into the Gulf of Mexico,",False,569000,1126
2155,3000,or torpedoing the global economy.,False,573000,1126
2156,3000,So this is a huge practical problem.,False,577000,1126
2157,3000,But it's also a huge social problem.,False,580000,1126
2158,4000,Think for a moment about what it means to feel right.,True,583000,1126
2159,2000,It means that you think that your beliefs,False,587000,1126
2160,3000,just perfectly reflect reality.,False,589000,1126
2161,2000,"And when you feel that way,",False,592000,1126
2162,2000,"you've got a problem to solve,",False,594000,1126
2163,2000,"which is, how are you going to explain",False,596000,1126
2164,3000,all of those people who disagree with you.,False,598000,1126
2165,3000,"It turns out, most of us explain those people the same way,",False,601000,1126
2166,3000,by resorting to a series of unfortunate assumptions.,False,604000,1126
2167,3000,The first thing we usually do when someone disagrees with us,False,608000,1126
2168,3000,is we just assume they're ignorant.,False,611000,1126
2169,2000,"They don't have access to the same information that we do,",False,614000,1126
2170,3000,"and when we generously share that information with them,",False,616000,1126
2171,3000,they're going to see the light and come on over to our team.,False,619000,1126
2172,3000,"When that doesn't work,",False,622000,1126
2173,2000,when it turns out those people have all the same facts that we do,False,625000,1126
2174,2000,"and they still disagree with us,",False,627000,1126
2175,2000,"then we move on to a second assumption,",False,629000,1126
2176,2000,which is that they're idiots.,False,631000,1126
2178,2000,"They have all the right pieces of the puzzle,",False,635000,1126
2179,3000,and they are too moronic to put them together correctly.,False,637000,1126
2180,2000,"And when that doesn't work,",False,640000,1126
2181,3000,when it turns out that people who disagree with us,False,642000,1126
2182,2000,have all the same facts we do,False,645000,1126
2183,3000,"and are actually pretty smart,",False,647000,1126
2184,3000,then we move on to a third assumption.,False,650000,1126
2185,3000,"they know the truth,",False,653000,1126
2186,2000,and they are deliberately distorting it,False,656000,1126
2187,3000,for their own malevolent purposes.,False,658000,1126
2188,2000,So this is a catastrophe.,False,662000,1126
2189,3000,This attachment to our own rightness,True,664000,1126
2190,2000,keeps us from preventing mistakes,False,667000,1126
2191,2000,when we absolutely need to,False,669000,1126
2192,3000,and causes us to treat each other terribly.,False,671000,1126
2193,2000,"But to me, what's most baffling",False,675000,1126
2194,3000,and most tragic about this,False,677000,1126
2195,4000,is that it misses the whole point of being human.,False,680000,1126
2196,2000,It's like we want to imagine,False,684000,1126
2197,3000,that our minds are just these perfectly translucent windows,False,686000,1126
2198,2000,and we just gaze out of them,False,689000,1126
2199,3000,and describe the world as it unfolds.,False,691000,1126
2200,2000,And we want everybody else to gaze out of the same window,False,694000,1126
2201,2000,and see the exact same thing.,False,696000,1126
2202,2000,"That is not true,",False,698000,1126
2203,3000,"and if it were, life would be incredibly boring.",False,700000,1126
2204,3000,The miracle of your mind,False,703000,1126
2205,3000,isn't that you can see the world as it is.,False,706000,1126
2206,3000,It's that you can see the world as it isn't.,False,710000,1126
2207,2000,"We can remember the past,",False,714000,1126
2208,3000,"and we can think about the future,",False,716000,1126
2209,2000,and we can imagine what it's like,False,719000,1126
2210,3000,to be some other person in some other place.,False,721000,1126
2211,2000,"And we all do this a little differently,",False,724000,1126
2212,2000,which is why we can all look up at the same night sky,False,726000,1126
2213,2000,and see this,False,728000,1126
2214,2000,and also this,False,730000,1126
2215,3000,and also this.,False,732000,1126
2216,3000,"And yeah, it is also why we get things wrong.",False,735000,1126
2217,2000,"1,200 years before Descartes said his famous thing",True,739000,1126
2218,2000,"about I think therefore I am,",False,741000,1126
2219,2000,"this guy, St. Augustine, sat down",False,743000,1126
2220,3000,"and wrote Fallor ergo sum ,",False,745000,1126
2221,4000,I err therefore I am.,False,748000,1126
2222,2000,Augustine understood,False,752000,1126
2223,2000,"that our capacity to screw up,",False,754000,1126
2224,2000,it's not some kind of embarrassing defect,False,756000,1126
2225,2000,"in the human system,",False,758000,1126
2226,3000,something we can eradicate or overcome.,False,760000,1126
2227,3000,It's totally fundamental to who we are.,False,763000,1126
2228,2000,"Because, unlike God,",False,766000,1126
2229,3000,we don't really know what's going on out there.,False,768000,1126
2230,3000,"And unlike all of the other animals,",False,771000,1126
2231,4000,we are obsessed with trying to figure it out.,False,774000,1126
2232,2000,"To me, this obsession",False,778000,1126
2233,2000,is the source and root,False,780000,1126
2234,3000,of all of our productivity and creativity.,False,782000,1126
2235,3000,"Last year, for various reasons,",True,785000,1126
2236,2000,I found myself listening to a lot of episodes,False,788000,1126
2237,2000,of the Public Radio show This American Life.,False,790000,1126
2238,3000,"And so I'm listening and I'm listening,",False,792000,1126
2239,3000,"and at some point, I start feeling",False,795000,1126
2240,3000,like all the stories are about being wrong.,False,798000,1126
2241,2000,"And my first thought was,",False,802000,1126
2242,2000,I've lost it.,False,804000,1126
2243,2000,I've become the crazy wrongness lady.,False,806000,1126
2244,2000,"I just imagined it everywhere,",False,808000,1126
2245,2000,which has happened.,False,810000,1126
2246,2000,"But a couple of months later,",False,812000,1126
2247,2000,"I actually had a chance to interview Ira Glass, who's the host of the show.",False,814000,1126
2248,2000,"And I mentioned this to him,",False,816000,1126
2249,3000,"and he was like, No actually, that's true.",False,818000,1126
2250,2000,"In fact, he says,",False,821000,1126
2251,2000,"as a staff, we joke",False,823000,1126
2252,2000,that every single episode of our show,False,825000,1126
2253,3000,has the same crypto-theme.,False,827000,1126
2254,2000,And the crypto-theme is.,False,830000,1126
2255,3000,'I thought this one thing was going to happen,False,832000,1126
2256,3000,and something else happened instead.',False,835000,1126
2257,3000,"And the thing is, says Ira Glass, we need this.",False,838000,1126
2258,2000,We need these moments,False,841000,1126
2259,2000,of surprise and reversal and wrongness,False,843000,1126
2260,2000,to make these stories work.,False,845000,1126
2261,2000,"And for the rest of us, audience members,",False,847000,1126
2262,3000,"as listeners, as readers,",False,849000,1126
2263,2000,we eat this stuff up.,False,852000,1126
2264,3000,We love things like plot twists,False,854000,1126
2265,3000,and red herrings and surprise endings.,False,857000,1126
2266,3000,"When it comes to our stories,",False,860000,1126
2267,3000,we love being wrong.,False,863000,1126
2268,2000,"But, you know, our stories are like this",True,866000,1126
2269,3000,because our lives are like this.,False,868000,1126
2270,3000,We think this one thing is going to happen,False,871000,1126
2271,3000,and something else happens instead.,False,874000,1126
2272,2000,"George Bush thought he was going to invade Iraq,",False,877000,1126
2273,2000,"find a bunch of weapons of mass destruction,",False,879000,1126
2274,3000,liberate the people and bring democracy to the Middle East.,False,881000,1126
2275,2000,And something else happened instead.,False,885000,1126
2276,2000,And Hosni Mubarak,False,888000,1126
2277,2000,"thought he was going to be the dictator of Egypt for the rest of his life,",False,890000,1126
2278,2000,until he got too old or too sick,False,892000,1126
2279,3000,and could pass the reigns of power onto his son.,False,894000,1126
2280,3000,And something else happened instead.,False,897000,1126
2281,2000,And maybe you thought,False,901000,1126
2282,2000,you were going to grow up and marry your high school sweetheart,False,903000,1126
2283,3000,and move back to your hometown and raise a bunch of kids together.,False,905000,1126
2284,3000,And something else happened instead.,False,909000,1126
2285,2000,And I have to tell you,False,912000,1126
2286,2000,that I thought I was writing an incredibly nerdy book,False,914000,1126
2287,2000,about a subject everybody hates,False,916000,1126
2288,3000,for an audience that would never materialize.,False,918000,1126
2289,2000,And something else happened instead.,False,921000,1126
2291,2000,"I mean, this is life.",True,925000,1126
2292,2000,"For good and for ill,",False,927000,1126
2293,3000,we generate these incredible stories,False,929000,1126
2294,2000,"about the world around us,",False,932000,1126
2295,3000,and then the world turns around and astonishes us.,False,934000,1126
2296,3000,"No offense, but this entire conference",False,940000,1126
2297,2000,is an unbelievable monument,False,943000,1126
2298,2000,to our capacity to get stuff wrong.,False,945000,1126
2299,2000,We just spent an entire week,False,947000,1126
2300,2000,talking about innovations and advancements,False,949000,1126
2301,2000,"and improvements,",False,951000,1126
2302,3000,but you know why we need all of those innovations,False,953000,1126
2303,2000,and advancements and improvements.,False,956000,1126
2304,2000,Because half the stuff,False,958000,1126
2305,3000,"that's the most mind-boggling and world-altering ,",False,960000,1126
2306,2000,"TED 1998 ,",False,963000,1126
2307,2000,eh.,False,965000,1126
2309,2000,"Didn't really work out that way, did it.",False,971000,1126
2311,3000,"Where's my jet pack, Chris.",False,975000,1126
2314,3000,So here we are again.,True,987000,1126
2315,2000,And that's how it goes.,False,990000,1126
2316,2000,We come up with another idea.,False,992000,1126
2317,3000,We tell another story.,False,994000,1126
2318,3000,We hold another conference.,False,997000,1126
2319,2000,"The theme of this one,",False,1000000,1126
2320,2000,"as you guys have now heard seven million times,",False,1002000,1126
2321,2000,is the rediscovery of wonder.,False,1004000,1126
2322,2000,"And to me,",False,1006000,1126
2323,3000,"if you really want to rediscover wonder,",False,1008000,1126
2324,2000,you need to step outside,False,1011000,1126
2325,6000,"of that tiny, terrified space of rightness",False,1013000,1126
2326,3000,and look around at each other,False,1019000,1126
2327,3000,and look out at the vastness,False,1022000,1126
2328,3000,and complexity and mystery,False,1025000,1126
2329,3000,of the universe,False,1028000,1126
2330,3000,"and be able to say,",False,1031000,1126
2331,4000,"Wow, I don't know.",False,1034000,1126
2332,2000,Maybe I'm wrong.,False,1038000,1126
2333,2000,Thank you.,True,1040000,1126
2335,2000,Thank you guys.,True,1045000,1126
2337,1411,"I'm a journalist,",True,680,2580
2338,2551,"so I like to look for the untold stories,",False,2115,2580
2339,3706,the lives that quietly play out under the scream of headlines.,False,4690,2580
2340,3457,"I've also been going about the business of putting down roots,",False,8977,2580
2341,2304,"choosing a partner, making babies.",False,12458,2580
2342,2231,"So for the last few years,",False,15206,2580
2343,1463,I've been trying to understand,False,17461,2580
2344,3448,"what constitutes the 21st-century good life,",False,18948,2580
2345,4610,"both because I'm fascinated by the moral and philosophical implications,",False,23085,2580
2346,3080,but also because I'm in desperate need of answers myself.,False,27719,2580
2347,2292,We live in tenuous times.,True,31641,2580
2348,3185,"In fact, for the first time in American history,",False,34402,2580
2349,4120,the majority of parents do not think that their kids will be better off,False,37611,2580
2350,1432,than they were.,False,41755,2580
2351,3278,"This is true of rich and poor, men and women.",False,43211,2580
2352,2565,"Now, some of you might hear this and feel sad.",False,47000,2580
2353,2992,"After all, America is deeply invested",False,49589,2580
2354,2879,"in this idea of economic transcendence,",False,52605,2580
2355,3560,"that every generation kind of leapfrogs the one before it,",False,55508,2580
2356,3698,"earning more, buying more, being more.",False,59092,2580
2357,2158,"We've exported this dream all over the world,",False,63299,2580
2358,2909,so kids in Brazil and China and even Kenya,False,65481,2580
2359,2369,inherit our insatiable expectation,False,68414,2580
2360,1159,for more.,False,71195,2580
2361,3057,"But when I read this historic poll for the first time,",False,73063,2580
2362,1973,it didn't actually make me feel sad.,False,76144,2580
2363,1746,It felt like a provocation.,False,78593,2580
2364,2833,"Better off , based on whose standards.",False,81181,2580
2365,2083,Is better off finding a secure job,True,85030,2580
2366,2491,that you can count on for the rest of your life.,False,87137,2580
2367,1737,Those are nearly extinct.,False,90027,2580
2368,3997,"People move jobs, on average, every 4.7 years,",False,91788,2580
2369,1961,"and it's estimated that by 2020,",False,95809,2580
2370,2856,nearly half of Americans will be freelancers.,False,97794,2580
2371,2951,"OK, so is better off just a number.",False,101523,2580
2372,2967,Is it about earning as much as you possibly can.,False,104498,2580
2373,3232,"By that singular measurement, we are failing.",False,108060,2580
2374,4197,"Median per capita income has been flat since about 2000,",False,111316,2580
2375,1562,adjusted for inflation.,False,115537,2580
2376,4229,"All right, so is better off getting a big house with a white picket fence.",False,118005,2580
2377,1437,Less of us are doing that.,False,122710,2580
2378,3656,"Nearly five million people lost their homes in the Great Recession,",False,124718,2580
2379,4374,"and even more of us sobered up about the lengths we were willing to go ,",False,128398,2580
2380,2747,"or be tricked into going, in many predatory cases ,",False,132796,2580
2381,1507,to hold that deed.,False,135567,2580
2382,3683,Home-ownership rates are at their lowest since 1995.,False,137575,2580
2383,3348,"All right, so we're not finding steady employment,",True,142117,2580
2384,1733,"we're not earning as much money,",False,145489,2580
2385,2412,and we're not living in big fancy houses.,False,147246,2580
2386,1715,Toll the funeral bells,False,150372,2580
2387,2569,for everything that made America great.,False,152111,2580
2388,1152,"But,",False,156147,2580
2389,3906,"are those the best measurements of a country's greatness,",False,157767,2580
2390,1501,of a life well lived.,False,161697,2580
2391,3585,What I think makes America great is its spirit of reinvention.,False,163870,2580
2392,1718,"In the wake of the Great Recession,",False,168034,2580
2393,4157,more and more Americans are redefining what better off really means.,False,169776,2580
2394,3986,"Turns out, it has more to do with community and creativity",False,174412,2580
2395,1685,than dollars and cents.,False,178422,2580
2396,2039,"Now, let me be very clear.",True,180917,2580
2397,5193,"the 14.8 percent of Americans living in poverty need money,",False,183480,2580
2398,1380,plain and simple.,False,188697,2580
2399,3661,And all of us need policies that protect us from exploitation,False,190101,2580
2400,3201,by employers and financial institutions.,False,193786,2580
2401,4651,Nothing that follows is meant to suggest that the gap between rich and poor,False,197011,2580
2402,3371,is anything but profoundly immoral.,False,201686,2580
2403,1305,"But,",False,206224,2580
2404,2639,too often we let the conversation stop there.,False,207553,2580
2405,3725,"We talk about poverty as if it were a monolithic experience,",False,210804,2580
2406,2747,about the poor as if they were solely victims.,False,214553,2580
2407,2857,Part of what I've learned in my research and reporting,False,218126,2580
2408,2406,is that the art of living well,False,221007,2580
2409,2988,is often practiced most masterfully,False,223437,2580
2410,2106,by the most vulnerable.,False,226449,2580
2411,2492,"Now, if necessity is the mother of invention,",True,230253,2580
2412,1698,I've come to believe,False,232769,2580
2413,3817,that recession can be the father of consciousness.,False,234491,2580
2414,2838,"It confronts us with profound questions,",False,238879,2580
2415,3143,questions we might be too lazy or distracted to ask,False,241741,2580
2416,1673,in times of relative comfort.,False,244908,2580
2417,1563,How should we work.,False,247047,2580
2418,1313,How should we live.,False,248634,2580
2419,2239,"All of us, whether we realize it or not,",False,250766,2580
2420,1572,"seek answers to these questions,",False,253029,2580
2421,3165,with our ancestors kind of whispering in our ears.,False,254625,2580
2422,4123,"My great-grandfather was a drunk in Detroit,",True,259020,2580
2423,2563,who sometimes managed to hold down a factory job.,False,263167,2580
2424,2916,"He had, as unbelievable as it might sound,",False,266611,2580
2425,1871,"21 children,",False,269551,2580
2426,2382,"with one woman, my great-grandmother,",False,271446,2580
2427,3400,who died at 47 years old of ovarian cancer.,False,273852,2580
2428,1935,"Now, I'm pregnant with my second child,",False,277945,2580
2429,4574,and I cannot even fathom what she must have gone through.,False,279904,2580
2430,3586,"And if you're trying to do the math , there were six sets of twins.",False,284502,2580
2431,2738,"So my grandfather, their son,",False,288810,2580
2432,1699,"became a traveling salesman,",False,291572,2580
2433,1495,and he lived boom and bust.,False,293295,2580
2434,3686,So my dad grew up answering the door for debt collectors,False,294814,2580
2435,1995,and pretending his parents weren't home.,False,298524,2580
2436,4180,"He actually took his braces off himself with pliers in the garage,",False,300979,2580
2437,2159,when his father admitted he didn't have money,False,305183,2580
2438,1674,to go back to the orthodontist.,False,307366,2580
2439,2771,"So my dad, unsurprisingly,",False,309778,2580
2440,2068,became a bankruptcy lawyer.,False,312573,2580
2441,2048,"Couldn't write this in a novel, right.",False,314665,2580
2442,3281,He was obsessed with providing a secure foundation,False,317236,2580
2443,1346,for my brother and I.,False,320541,2580
2444,3747,So I ask these questions by way of a few generations of struggle.,True,322521,2580
2445,3057,My parents made sure that I grew up on a kind of steady ground,False,326895,2580
2446,3317,that allows one to question and risk and leap.,False,329976,2580
2447,3314,"And ironically, and probably sometimes to their frustration,",False,333909,2580
2448,3284,it is their steadfast commitment to security,False,337247,2580
2449,2465,"that allows me to question its value,",False,340555,2580
2450,2978,or at least its value as we've historically defined it,False,343044,2580
2451,1713,in the 21st century.,False,346046,2580
2452,1984,So let's dig into this first question.,True,348870,2580
2453,1781,How should we work.,False,351267,2580
2454,2611,We should work like our mothers.,False,354397,2580
2455,2139,"That's right , we've spent decades",False,357754,2580
2456,4030,trying to fit women into a work world built for company men.,False,359917,2580
2457,1890,"And many have done backbends to fit in,",False,364358,2580
2458,2625,"but others have carved a more unconventional path,",False,366272,2580
2459,2199,creating a patchwork of meaning and money,False,369652,2580
2460,2721,with enough flexibility to do what they need to do,False,371875,2580
2461,1666,for those that they love.,False,374620,2580
2462,2166,My mom called it just making it work.,False,376993,2580
2463,3469,Today I hear life coaches call it a portfolio career.,False,379574,2580
2464,1659,"Whatever you call it,",False,383956,2580
2465,5069,"more and more men are craving these whole, if not harried, lives.",False,385639,2580
2466,4358,They're waking up to their desire and duty to be present fathers and sons.,False,391332,2580
2467,2437,"Now, artist Ann Hamilton has said,",True,396547,2580
2468,2515,Labor is a way of knowing.,False,399008,2580
2469,1288,Labor is a way of knowing.,False,402458,2580
2470,2008,"In other words, what we work on",False,403770,2580
2471,2503,is what we understand about the world.,False,405802,2580
2472,2199,"If this is true, and I think it is,",False,409043,2580
2473,3572,then women who have disproportionately cared for the little ones,False,411266,2580
2474,1977,"and the sick ones and the aging ones,",False,414862,2580
2475,2932,have disproportionately benefited,False,416863,2580
2476,3530,from the most profound kind of knowing there is.,False,419819,2580
2477,2145,knowing the human condition.,False,423373,2580
2478,2152,"By prioritizing care,",False,426442,2580
2479,2576,"men are, in a sense, staking their claim",False,428618,2580
2480,2903,to the full range of human existence.,False,431218,2580
2481,3136,"Now, this means the nine-to-five no longer works for anyone.",True,435097,2580
2482,2826,"Punch clocks are becoming obsolete, as are career ladders.",False,438685,2580
2483,3068,Whole industries are being born and dying every day.,False,441535,2580
2484,1931,It's all nonlinear from here.,False,444627,2580
2485,2012,"So we need to stop asking kids,",False,447090,2580
2486,2056,What do you want to be when you grow up.,False,449126,2580
2487,3304,"and start asking them, How do you want to be when you grow up.",False,451206,2580
2488,1899,Their work will constantly change.,False,455247,2580
2489,1975,The common denominator is them.,False,457170,2580
2490,1941,So the more they understand their gifts,False,459504,2580
2491,2455,"and create crews of ideal collaborators,",False,461469,2580
2492,1840,the better off they will be.,False,463948,2580
2493,2663,The challenge ahead is to reinvent the social safety net,True,466717,2580
2494,2937,to fit this increasingly fragmented economy.,False,469404,2580
2495,1859,We need portable health benefits.,False,472365,2580
2496,3609,We need policies that reflect that everyone deserves to be vulnerable,False,474248,2580
2497,1498,"or care for vulnerable others,",False,477881,2580
2498,1608,without becoming destitute.,False,479403,2580
2499,2648,We need to seriously consider a universal basic income.,False,481035,2580
2500,2197,We need to reinvent labor organizing.,False,483707,2580
2501,3866,The promise of a work world that is structured to actually fit,False,486682,2580
2502,1900,"our 21st century values,",False,490572,2580
2503,2937,"not some archaic idea about bringing home the bacon,",False,492496,2580
2504,2190,"is long overdue ,",False,495457,2580
2505,1383,just ask your mother.,False,497671,2580
2506,1702,"Now, how about the second question.",True,499877,2580
2507,1229,How should we live.,False,501603,2580
2508,1746,We should live,False,503737,2580
2509,2072,like our immigrant ancestors.,False,505507,2580
