level_0,index,duration,content,startOfParagraph,startTime,ID
2100,2131,3000,وقتی‌ رئیس بیمارستان می‌خواد این تصادف رو توضیح بده، یه حرف خیلی‌ جالب میزنه.,False,519000,1126
2101,2132,3000,وقتی‌ رئیس بیمارستان می‌خواد این تصادف رو توضیح بده، یه حرف خیلی‌ جالب میزنه.,False,522000,1126
2102,2133,3000,وقتی‌ رئیس بیمارستان می‌خواد این تصادف رو توضیح بده، یه حرف خیلی‌ جالب میزنه.,False,525000,1126
2103,2134,3000,میگه به هر حال وقتی‌ جراح داشته جراحی میکرده، اون باور داشته که روی پای درست داره جراحی میکنه.,False,528000,1126
2104,2135,2000,میگه به هر حال وقتی‌ جراح داشته جراحی میکرده، اون باور داشته که روی پای درست داره جراحی میکنه.,False,531000,1126
2105,2136,2000,میگه به هر حال وقتی‌ جراح داشته جراحی میکرده، اون باور داشته که روی پای درست داره جراحی میکنه.,False,533000,1126
2106,2138,2000,نکته این داستان اینه که باور داشتن بیش از حد به این حسِ حق به جانب بودن، میتونه خیلی‌ خطرناک باشه.,False,540000,1126
2107,2139,3000,نکته این داستان اینه که باور داشتن بیش از حد به این حسِ حق به جانب بودن، میتونه خیلی‌ خطرناک باشه.,False,542000,1126
2108,2140,3000,نکته این داستان اینه که باور داشتن بیش از حد به این حسِ حق به جانب بودن، میتونه خیلی‌ خطرناک باشه.,False,545000,1126
2109,2141,3000,نکته این داستان اینه که باور داشتن بیش از حد به این حسِ حق به جانب بودن، میتونه خیلی‌ خطرناک باشه.,False,548000,1126
2110,2142,3000,این حسِ درونی حق به جانب بودن، که ما بسیاری مواقع تجربه‌اش می‌کنیم، یه راهنمای قابل اعتماد برای آنچه که در دنیای بیرون رخ میده نیست.,True,551000,1126
2111,2143,2000,این حسِ درونی حق به جانب بودن، که ما بسیاری مواقع تجربه‌اش می‌کنیم، یه راهنمای قابل اعتماد برای آنچه که در دنیای بیرون رخ میده نیست.,False,554000,1126
2112,2144,2000,این حسِ درونی حق به جانب بودن، که ما بسیاری مواقع تجربه‌اش می‌کنیم، یه راهنمای قابل اعتماد برای آنچه که در دنیای بیرون رخ میده نیست.,False,556000,1126
2113,2145,3000,این حسِ درونی حق به جانب بودن، که ما بسیاری مواقع تجربه‌اش می‌کنیم، یه راهنمای قابل اعتماد برای آنچه که در دنیای بیرون رخ میده نیست.,False,558000,1126
2114,2146,2000,وقتی‌ ما اینگونه عمل کنیم، و احتمال اینکه اشتباه کردیم رو صفر بدونیم، نتیجه این می‌شه که,False,561000,1126
2115,2147,4000,وقتی‌ ما اینگونه عمل کنیم، و احتمال اینکه اشتباه کردیم رو صفر بدونیم، نتیجه این می‌شه که,False,563000,1126
2116,2148,2000,وقتی‌ ما اینگونه عمل کنیم، و احتمال اینکه اشتباه کردیم رو صفر بدونیم، نتیجه این می‌شه که,False,567000,1126
2117,2149,4000,مثلا ۲۰۰ میلیون گالن نفت رو در خلیج مکزیک می‌ریزیم، یا اقتصاد جهانی‌ رو اینگونه نابود می‌کنیم.,False,569000,1126
2118,2150,3000,مثلا ۲۰۰ میلیون گالن نفت رو در خلیج مکزیک می‌ریزیم، یا اقتصاد جهانی‌ رو اینگونه نابود می‌کنیم.,False,573000,1126
2119,2151,3000,پس این یه مشکل عظیم عملی‌ در پیش روی ماست، همچنین مشکل اجتماعی عظیم.,False,577000,1126
2120,2152,3000,پس این یه مشکل عظیم عملی‌ در پیش روی ماست، همچنین مشکل اجتماعی عظیم.,False,580000,1126
2121,2153,4000,یه لحظه فکر کنید کاملا حق به جانب بودن یعنی‌ چی‌. یعنی‌ اینکه تو معتقدی که افکار تو انعکاس ۱۰۰ percent واقعیت هستند.,True,583000,1126
2122,2154,2000,یه لحظه فکر کنید کاملا حق به جانب بودن یعنی‌ چی‌. یعنی‌ اینکه تو معتقدی که افکار تو انعکاس ۱۰۰ percent واقعیت هستند.,False,587000,1126
2123,2155,3000,یه لحظه فکر کنید کاملا حق به جانب بودن یعنی‌ چی‌. یعنی‌ اینکه تو معتقدی که افکار تو انعکاس ۱۰۰ percent واقعیت هستند.,False,589000,1126
2124,2156,2000,وقتی‌ که اینگونه بیندیشی، باید به این سوال بتونی‌ جواب بدی، چطور افرادی که با تو مخالفند رو متقاعد میکنی‌.,False,592000,1126
2125,2157,2000,وقتی‌ که اینگونه بیندیشی، باید به این سوال بتونی‌ جواب بدی، چطور افرادی که با تو مخالفند رو متقاعد میکنی‌.,False,594000,1126
2126,2158,2000,وقتی‌ که اینگونه بیندیشی، باید به این سوال بتونی‌ جواب بدی، چطور افرادی که با تو مخالفند رو متقاعد میکنی‌.,False,596000,1126
2127,2159,3000,وقتی‌ که اینگونه بیندیشی، باید به این سوال بتونی‌ جواب بدی، چطور افرادی که با تو مخالفند رو متقاعد میکنی‌.,False,598000,1126
2128,2160,3000,اکثر ما‌ها با توسل به یه سری توجیهات تأسف بار سعی‌ در جوابگویی داریم.,False,601000,1126
2129,2161,3000,اکثر ما‌ها با توسل به یه سری توجیهات تأسف بار سعی‌ در جوابگویی داریم.,False,604000,1126
2130,2162,3000,در چنین مواقعی اولین کاری که می‌کنیم اینه که تصور می‌کنیم که اونا نادان هستند.,False,608000,1126
2131,2163,3000,در چنین مواقعی اولین کاری که می‌کنیم اینه که تصور می‌کنیم که اونا نادان هستند.,False,611000,1126
2132,2164,2000,اونا به اطلاعاتی که ما داریم دسترسی‌ ندارند، و اگه ما اونا رو در اختیارشون قرار بدیم، حتما به تیم ما میپیوندند.,False,614000,1126
2133,2165,3000,اونا به اطلاعاتی که ما داریم دسترسی‌ ندارند، و اگه ما اونا رو در اختیارشون قرار بدیم، حتما به تیم ما میپیوندند.,False,616000,1126
2134,2166,3000,اونا به اطلاعاتی که ما داریم دسترسی‌ ندارند، و اگه ما اونا رو در اختیارشون قرار بدیم، حتما به تیم ما میپیوندند.,False,619000,1126
2135,2167,3000,وقتی‌ این هم به درد نخوره و ببینیم که اونا دقیقاً به همون اطلاعاتی‌ دسترسی‌ دارن که ما داریم، وهنوز با مامخالفند،,False,622000,1126
2136,2168,2000,وقتی‌ این هم به درد نخوره و ببینیم که اونا دقیقاً به همون اطلاعاتی‌ دسترسی‌ دارن که ما داریم، وهنوز با مامخالفند،,False,625000,1126
2137,2169,2000,وقتی‌ این هم به درد نخوره و ببینیم که اونا دقیقاً به همون اطلاعاتی‌ دسترسی‌ دارن که ما داریم، وهنوز با مامخالفند،,False,627000,1126
2138,2170,2000,اونوقت ما به یه تصور ثانوی رو میاریم؛ اینکه اونا احمقند.,False,629000,1126
2139,2171,2000,اونوقت ما به یه تصور ثانوی رو میاریم؛ اینکه اونا احمقند.,False,631000,1126
2140,2173,2000,همه قطعه‌‌‌های پازل رو دارن، ولی‌ احمق تر از اونن که بتونن کنار هم بگذارن.,False,635000,1126
2141,2174,3000,همه قطعه‌‌‌های پازل رو دارن، ولی‌ احمق تر از اونن که بتونن کنار هم بگذارن.,False,637000,1126
2142,2175,2000,و باز اگه دیدیم که اونا هنوزم با ما مخالفان و از طرفی‌ همچین احمق هم نیستند، اونوقت به تصور سوم پناه میبریم.,False,640000,1126
2143,2176,3000,و باز اگه دیدیم که اونا هنوزم با ما مخالفان و از طرفی‌ همچین احمق هم نیستند، اونوقت به تصور سوم پناه میبریم.,False,642000,1126
2144,2177,2000,و باز اگه دیدیم که اونا هنوزم با ما مخالفان و از طرفی‌ همچین احمق هم نیستند، اونوقت به تصور سوم پناه میبریم.,False,645000,1126
2145,2178,3000,و باز اگه دیدیم که اونا هنوزم با ما مخالفان و از طرفی‌ همچین احمق هم نیستند، اونوقت به تصور سوم پناه میبریم.,False,647000,1126
2146,2179,3000,و باز اگه دیدیم که اونا هنوزم با ما مخالفان و از طرفی‌ همچین احمق هم نیستند، اونوقت به تصور سوم پناه میبریم.,False,650000,1126
2147,2180,3000,اونا حقیقت رو میدونند و عمدا دارن برای رسیدن به اهداف نحس خودشون خرابش می‌کنن.,False,653000,1126
2148,2181,2000,اونا حقیقت رو میدونند و عمدا دارن برای رسیدن به اهداف نحس خودشون خرابش می‌کنن.,False,656000,1126
2149,2182,3000,اونا حقیقت رو میدونند و عمدا دارن برای رسیدن به اهداف نحس خودشون خرابش می‌کنن.,False,658000,1126
2150,2183,2000,خب این یه افتضاح بزرگه.,False,662000,1126
2151,2184,3000,این اصرار ما بر محق بودنمان باعث می‌شه که نتونیم در موقع لزوم جلوی اشتباهات رو بگیریم و نیز باعث میشه با همدیگر بسیار بد رفتار کنیم.,True,664000,1126
2152,2185,2000,این اصرار ما بر محق بودنمان باعث می‌شه که نتونیم در موقع لزوم جلوی اشتباهات رو بگیریم و نیز باعث میشه با همدیگر بسیار بد رفتار کنیم.,False,667000,1126
2153,2186,2000,این اصرار ما بر محق بودنمان باعث می‌شه که نتونیم در موقع لزوم جلوی اشتباهات رو بگیریم و نیز باعث میشه با همدیگر بسیار بد رفتار کنیم.,False,669000,1126
2154,2187,3000,این اصرار ما بر محق بودنمان باعث می‌شه که نتونیم در موقع لزوم جلوی اشتباهات رو بگیریم و نیز باعث میشه با همدیگر بسیار بد رفتار کنیم.,False,671000,1126
2155,2188,2000,برای من غم انگیز‌ترین بخش اینه که دیگه نمیتونیم مثل انسان با هم رفتار کنیم.,False,675000,1126
2156,2189,3000,برای من غم انگیز‌ترین بخش اینه که دیگه نمیتونیم مثل انسان با هم رفتار کنیم.,False,677000,1126
2157,2190,4000,برای من غم انگیز‌ترین بخش اینه که دیگه نمیتونیم مثل انسان با هم رفتار کنیم.,False,680000,1126
2158,2191,2000,مثل این میمونه که ما میخوایم باور کنیم که ذهن ما مثل یه پنجره شفاف میمونه که ما از درون اون به دنیای بیرون نگاه می‌کنیم و حقایق رو درمیابیم.,False,684000,1126
2159,2192,3000,مثل این میمونه که ما میخوایم باور کنیم که ذهن ما مثل یه پنجره شفاف میمونه که ما از درون اون به دنیای بیرون نگاه می‌کنیم و حقایق رو درمیابیم.,False,686000,1126
2160,2193,2000,مثل این میمونه که ما میخوایم باور کنیم که ذهن ما مثل یه پنجره شفاف میمونه که ما از درون اون به دنیای بیرون نگاه می‌کنیم و حقایق رو درمیابیم.,False,689000,1126
2161,2194,3000,مثل این میمونه که ما میخوایم باور کنیم که ذهن ما مثل یه پنجره شفاف میمونه که ما از درون اون به دنیای بیرون نگاه می‌کنیم و حقایق رو درمیابیم.,False,691000,1126
2162,2195,2000,و انتظار داریم که دیگران هم از همین پنجره به بیرون نگاه کنند، و دقیقاً همون چیزی رو ببینند که ما دیدیم.,False,694000,1126
2163,2196,2000,و انتظار داریم که دیگران هم از همین پنجره به بیرون نگاه کنند، و دقیقاً همون چیزی رو ببینند که ما دیدیم.,False,696000,1126
2164,2197,2000,این صحیح نیست و اگر چنین می‌بود زندگی‌ واقعا یکنواخت میشد.,False,698000,1126
2165,2198,3000,این صحیح نیست و اگر چنین می‌بود زندگی‌ واقعا یکنواخت میشد.,False,700000,1126
2166,2199,3000,معجزه ذهن شما به این نیست که دنیا رو اونجوری که هست می‌بینه، بلکه به اینه که دنیا رو اونجوری که نیست می‌بینه.,False,703000,1126
2167,2200,3000,معجزه ذهن شما به این نیست که دنیا رو اونجوری که هست می‌بینه، بلکه به اینه که دنیا رو اونجوری که نیست می‌بینه.,False,706000,1126
2168,2201,3000,معجزه ذهن شما به این نیست که دنیا رو اونجوری که هست می‌بینه، بلکه به اینه که دنیا رو اونجوری که نیست می‌بینه.,False,710000,1126
2169,2202,2000,ما گذشته رو به یاد میاریم و به آینده فکر می‌کنیم، میتونیم در افکارمون خودمون رو جای دیگری بذاریم.,False,714000,1126
2170,2203,3000,ما گذشته رو به یاد میاریم و به آینده فکر می‌کنیم، میتونیم در افکارمون خودمون رو جای دیگری بذاریم.,False,716000,1126
2171,2204,2000,ما گذشته رو به یاد میاریم و به آینده فکر می‌کنیم، میتونیم در افکارمون خودمون رو جای دیگری بذاریم.,False,719000,1126
2172,2205,3000,ما گذشته رو به یاد میاریم و به آینده فکر می‌کنیم، میتونیم در افکارمون خودمون رو جای دیگری بذاریم.,False,721000,1126
2173,2206,2000,همه ما این کارها رو به گونه‌ای متفاوت از دیگری می‌کنیم، به همین خاطر ما به آسمان شب نگاه می‌کنیم و این رو میبینیم،,False,724000,1126
2174,2207,2000,همه ما این کارها رو به گونه‌ای متفاوت از دیگری می‌کنیم، به همین خاطر ما به آسمان شب نگاه می‌کنیم و این رو میبینیم،,False,726000,1126
2175,2208,2000,همچنین این رو،,False,728000,1126
2176,2209,2000,همچنین این رو،,False,730000,1126
2177,2210,3000,همچنین این رو.,False,732000,1126
2178,2211,3000,و بله، شاید به این خاطره که ما گاهی‌ اشتباه متوجه میشیم.,False,735000,1126
2179,2212,2000,دکارت ۱۲۰۰ سال پیش گفت من فکر می‌کنم، پس هستم.،,True,739000,1126
2180,2213,2000,دکارت ۱۲۰۰ سال پیش گفت من فکر می‌کنم، پس هستم.،,False,741000,1126
2181,2214,2000,در حالیه این فرد، سنت اگوستین، نشست و نوشت. من اشتباه میکنم، پس هستم.,False,743000,1126
2182,2215,3000,در حالیه این فرد، سنت اگوستین، نشست و نوشت. من اشتباه میکنم، پس هستم.,False,745000,1126
2183,2216,4000,در حالیه این فرد، سنت اگوستین، نشست و نوشت. من اشتباه میکنم، پس هستم.,False,748000,1126
2184,2217,2000,اگوستین دریافته بود که توانایی‌ ما در اشتباه کردن یه نقص شرم آور در سیستم بشری نیست، چیزی که ما بتونیم درستش کنیم یا از بین ببریمش.,False,752000,1126
2185,2218,2000,اگوستین دریافته بود که توانایی‌ ما در اشتباه کردن یه نقص شرم آور در سیستم بشری نیست، چیزی که ما بتونیم درستش کنیم یا از بین ببریمش.,False,754000,1126
2186,2219,2000,اگوستین دریافته بود که توانایی‌ ما در اشتباه کردن یه نقص شرم آور در سیستم بشری نیست، چیزی که ما بتونیم درستش کنیم یا از بین ببریمش.,False,756000,1126
2187,2220,2000,اگوستین دریافته بود که توانایی‌ ما در اشتباه کردن یه نقص شرم آور در سیستم بشری نیست، چیزی که ما بتونیم درستش کنیم یا از بین ببریمش.,False,758000,1126
2188,2221,3000,اگوستین دریافته بود که توانایی‌ ما در اشتباه کردن یه نقص شرم آور در سیستم بشری نیست، چیزی که ما بتونیم درستش کنیم یا از بین ببریمش.,False,760000,1126
2189,2222,3000,این اساس آنچیزی هست که ما هستیم. چون غیر از خدا کسی‌ نمیدونه اون بیرون چه خبره.,False,763000,1126
2190,2223,2000,این اساس آنچیزی هست که ما هستیم. چون غیر از خدا کسی‌ نمیدونه اون بیرون چه خبره.,False,766000,1126
2191,2224,3000,این اساس آنچیزی هست که ما هستیم. چون غیر از خدا کسی‌ نمیدونه اون بیرون چه خبره.,False,768000,1126
2192,2225,3000,و بر خلاف دیگر حیوانات، ما در صدد کشف آن هستیم. برای من این سعی‌ و تلاش ما، منبع و ریشه تمام خلاقیتها و سازندگی‌های ما می‌باشد.,False,771000,1126
2193,2226,4000,و بر خلاف دیگر حیوانات، ما در صدد کشف آن هستیم. برای من این سعی‌ و تلاش ما، منبع و ریشه تمام خلاقیتها و سازندگی‌های ما می‌باشد.,False,774000,1126
2194,2227,2000,و بر خلاف دیگر حیوانات، ما در صدد کشف آن هستیم. برای من این سعی‌ و تلاش ما، منبع و ریشه تمام خلاقیتها و سازندگی‌های ما می‌باشد.,False,778000,1126
2195,2228,2000,و بر خلاف دیگر حیوانات، ما در صدد کشف آن هستیم. برای من این سعی‌ و تلاش ما، منبع و ریشه تمام خلاقیتها و سازندگی‌های ما می‌باشد.,False,780000,1126
2196,2229,3000,و بر خلاف دیگر حیوانات، ما در صدد کشف آن هستیم. برای من این سعی‌ و تلاش ما، منبع و ریشه تمام خلاقیتها و سازندگی‌های ما می‌باشد.,False,782000,1126
2197,2230,3000,سال پیش به دلایل مختلف، نشستم و به قسمتهای مختلف برنامه رادیویی این زندگی‌ آمریکایی گوش دادم.,True,785000,1126
2198,2231,2000,سال پیش به دلایل مختلف، نشستم و به قسمتهای مختلف برنامه رادیویی این زندگی‌ آمریکایی گوش دادم.,False,788000,1126
2199,2232,2000,سال پیش به دلایل مختلف، نشستم و به قسمتهای مختلف برنامه رادیویی این زندگی‌ آمریکایی گوش دادم.,False,790000,1126
2200,2233,3000,گوش میدادم و گوش میدادم تا اینکه یه لحظه حس کردم همه داستانها غلط به نظر میان.,False,792000,1126
2201,2234,3000,گوش میدادم و گوش میدادم تا اینکه یه لحظه حس کردم همه داستانها غلط به نظر میان.,False,795000,1126
2202,2235,3000,گوش میدادم و گوش میدادم تا اینکه یه لحظه حس کردم همه داستانها غلط به نظر میان.,False,798000,1126
2203,2236,2000,اول فکر کردم من قاطی کردم. من یه زن دیوونهِ اشتباه کن هستم.,False,802000,1126
2204,2237,2000,اول فکر کردم من قاطی کردم. من یه زن دیوونهِ اشتباه کن هستم.,False,804000,1126
2205,2238,2000,اول فکر کردم من قاطی کردم. من یه زن دیوونهِ اشتباه کن هستم.,False,806000,1126
2206,2239,2000,هر چی‌ که فکر کنید به ذهنم میرسید.,False,808000,1126
2207,2240,2000,هر چی‌ که فکر کنید به ذهنم میرسید.,False,810000,1126
2208,2241,2000,ولی‌ چند ماه بعد باIra Glass که میزبان این شو رادیویی بود، یه مصاحبه داشتم.,False,812000,1126
2209,2242,2000,ولی‌ چند ماه بعد باIra Glass که میزبان این شو رادیویی بود، یه مصاحبه داشتم.,False,814000,1126
2210,2243,2000,در این باره ازش پرسیدم اون گفت، نه، درسته.,False,816000,1126
2211,2244,3000,در این باره ازش پرسیدم اون گفت، نه، درسته.,False,818000,1126
2212,2245,2000,، اتفاقا ما یه شوخی می‌کنیم در اینباره، میگیم که همه برنامه‌های ما یه رمز مشترک داره.,False,821000,1126
2213,2246,2000,، اتفاقا ما یه شوخی می‌کنیم در اینباره، میگیم که همه برنامه‌های ما یه رمز مشترک داره.,False,823000,1126
2214,2247,2000,، اتفاقا ما یه شوخی می‌کنیم در اینباره، میگیم که همه برنامه‌های ما یه رمز مشترک داره.,False,825000,1126
2215,2248,3000,، اتفاقا ما یه شوخی می‌کنیم در اینباره، میگیم که همه برنامه‌های ما یه رمز مشترک داره.,False,827000,1126
2216,2249,2000,و اون رمز مشترک اینه من همیشه فکر میکنم این اتفاق قراره بیفته ولی‌ بر عکس اون میشه.,False,830000,1126
2217,2250,3000,و اون رمز مشترک اینه من همیشه فکر میکنم این اتفاق قراره بیفته ولی‌ بر عکس اون میشه.,False,832000,1126
2218,2251,3000,و اون رمز مشترک اینه من همیشه فکر میکنم این اتفاق قراره بیفته ولی‌ بر عکس اون میشه.,False,835000,1126
2219,2252,3000,او اضافه میکنه که ما به این نیاز داریم که برنامه رو جلو ببریم.,False,838000,1126
2220,2253,2000,او اضافه میکنه که ما به این نیاز داریم که برنامه رو جلو ببریم.,False,841000,1126
2221,2254,2000,او اضافه میکنه که ما به این نیاز داریم که برنامه رو جلو ببریم.,False,843000,1126
2222,2255,2000,او اضافه میکنه که ما به این نیاز داریم که برنامه رو جلو ببریم.,False,845000,1126
2223,2256,2000,و برای ما، چه به عنوان شنونده چه خواننده، ما خوراکمون این چیزاست.,False,847000,1126
2224,2257,3000,و برای ما، چه به عنوان شنونده چه خواننده، ما خوراکمون این چیزاست.,False,849000,1126
2225,2258,2000,و برای ما، چه به عنوان شنونده چه خواننده، ما خوراکمون این چیزاست.,False,852000,1126
2226,2259,3000,ما عاشق پیچ و تاب دادن داستان، شاه ماهی‌ قرمز، یا پایان غیر منتظره هستیم.,False,854000,1126
2227,2260,3000,ما عاشق پیچ و تاب دادن داستان، شاه ماهی‌ قرمز، یا پایان غیر منتظره هستیم.,False,857000,1126
2228,2261,3000,وقتی‌ نوبت به داستان خودمون میرسه دوست داریم چیز دیگه باشیم.,False,860000,1126
2229,2262,3000,وقتی‌ نوبت به داستان خودمون میرسه دوست داریم چیز دیگه باشیم.,False,863000,1126
2230,2263,2000,ولی‌ میدونید، داستان ما دقیقا همینطوره، چون زندگیمون هم همینطوره.,True,866000,1126
2231,2264,3000,ولی‌ میدونید، داستان ما دقیقا همینطوره، چون زندگیمون هم همینطوره.,False,868000,1126
2232,2265,3000,ما فکر می‌کنیم این اتفاق باید بیفته ولی‌ به جاش چیز دیگه‌ای صورت میگیره.,False,871000,1126
2233,2266,3000,ما فکر می‌کنیم این اتفاق باید بیفته ولی‌ به جاش چیز دیگه‌ای صورت میگیره.,False,874000,1126
2234,2267,2000,جرج بوش فکر میکرد به عراق حمله میکنه و کلی‌ سلاح کشتار دسته جمعی‌ پیدا میکنیه،,False,877000,1126
2235,2268,2000,جرج بوش فکر میکرد به عراق حمله میکنه و کلی‌ سلاح کشتار دسته جمعی‌ پیدا میکنیه،,False,879000,1126
2236,2269,3000,مردم رو لیبرال می‌کنه و دمکراسی به خاور میانه میبره. ولی‌ بجاش اتفاق دیگری افتاد.,False,881000,1126
2237,2270,2000,مردم رو لیبرال می‌کنه و دمکراسی به خاور میانه میبره. ولی‌ بجاش اتفاق دیگری افتاد.,False,885000,1126
2238,2271,2000,حسنی مبارک فکر میکرد برای همیشه دیکتاتور مصر باقی‌ میمونه، و اگه خیلی‌ پیر یا مریض شد,False,888000,1126
2239,2272,2000,حسنی مبارک فکر میکرد برای همیشه دیکتاتور مصر باقی‌ میمونه، و اگه خیلی‌ پیر یا مریض شد,False,890000,1126
2240,2273,2000,حسنی مبارک فکر میکرد برای همیشه دیکتاتور مصر باقی‌ میمونه، و اگه خیلی‌ پیر یا مریض شد,False,892000,1126
2241,2274,3000,سلطنت رو به پسرش واگذار میکنه. ولی‌ بجاش اتفاق دیگه‌ای افتاد.,False,894000,1126
2242,2275,3000,سلطنت رو به پسرش واگذار میکنه. ولی‌ بجاش اتفاق دیگه‌ای افتاد.,False,897000,1126
2243,2276,2000,شاید شما فکر میکردید با محبوب دبیرستانی‌ تون ازدواج میکنید به شهر خودتون میرید و اونجا بچه دار میشید. بجاش اتفاق دیگه‌ای افتاد.,False,901000,1126
2244,2277,2000,شاید شما فکر میکردید با محبوب دبیرستانی‌ تون ازدواج میکنید به شهر خودتون میرید و اونجا بچه دار میشید. بجاش اتفاق دیگه‌ای افتاد.,False,903000,1126
2245,2278,3000,شاید شما فکر میکردید با محبوب دبیرستانی‌ تون ازدواج میکنید به شهر خودتون میرید و اونجا بچه دار میشید. بجاش اتفاق دیگه‌ای افتاد.,False,905000,1126
2246,2279,3000,شاید شما فکر میکردید با محبوب دبیرستانی‌ تون ازدواج میکنید به شهر خودتون میرید و اونجا بچه دار میشید. بجاش اتفاق دیگه‌ای افتاد.,False,909000,1126
2247,2280,2000,داشتم یه کتاب جالب مینوشتم برای تماشاچیانی که هیچ وقت قدرش رو نمیدونستند، و بجاش اتفاق دیگه‌ای افتاد.,False,912000,1126
2248,2281,2000,داشتم یه کتاب جالب مینوشتم برای تماشاچیانی که هیچ وقت قدرش رو نمیدونستند، و بجاش اتفاق دیگه‌ای افتاد.,False,914000,1126
2249,2282,2000,داشتم یه کتاب جالب مینوشتم برای تماشاچیانی که هیچ وقت قدرش رو نمیدونستند، و بجاش اتفاق دیگه‌ای افتاد.,False,916000,1126
2250,2283,3000,داشتم یه کتاب جالب مینوشتم برای تماشاچیانی که هیچ وقت قدرش رو نمیدونستند، و بجاش اتفاق دیگه‌ای افتاد.,False,918000,1126
2251,2284,2000,داشتم یه کتاب جالب مینوشتم برای تماشاچیانی که هیچ وقت قدرش رو نمیدونستند، و بجاش اتفاق دیگه‌ای افتاد.,False,921000,1126
2252,2286,2000,می‌خوام بگم زندگی‌ همینه، چه خوب چه بد، ما این داستانهای باور نکردنی رو دربارهٔ دنیای اطرافمون میسازیم،,True,925000,1126
2253,2287,2000,می‌خوام بگم زندگی‌ همینه، چه خوب چه بد، ما این داستانهای باور نکردنی رو دربارهٔ دنیای اطرافمون میسازیم،,False,927000,1126
2254,2288,3000,می‌خوام بگم زندگی‌ همینه، چه خوب چه بد، ما این داستانهای باور نکردنی رو دربارهٔ دنیای اطرافمون میسازیم،,False,929000,1126
2255,2289,2000,می‌خوام بگم زندگی‌ همینه، چه خوب چه بد، ما این داستانهای باور نکردنی رو دربارهٔ دنیای اطرافمون میسازیم،,False,932000,1126
2256,2290,3000,بعد دنیا اونو میچرخونه و ما رو متحیر میکنه.,False,934000,1126
2257,2291,3000,ناراحت نشید ولی‌ ادامه کنفرانس امروز دربارهٔ توانایی‌ ما در اشتباه برداشت کردن چیز‌هاست.,False,940000,1126
2258,2292,2000,ناراحت نشید ولی‌ ادامه کنفرانس امروز دربارهٔ توانایی‌ ما در اشتباه برداشت کردن چیز‌هاست.,False,943000,1126
2259,2293,2000,ناراحت نشید ولی‌ ادامه کنفرانس امروز دربارهٔ توانایی‌ ما در اشتباه برداشت کردن چیز‌هاست.,False,945000,1126
2260,2294,2000,ما هر هفته وقت میذاریم و درباره نوآوری‌ها و دست آوردهای جدید حرف می‌زنیم.,False,947000,1126
2261,2295,2000,ما هر هفته وقت میذاریم و درباره نوآوری‌ها و دست آوردهای جدید حرف می‌زنیم.,False,949000,1126
2262,2296,2000,ما هر هفته وقت میذاریم و درباره نوآوری‌ها و دست آوردهای جدید حرف می‌زنیم.,False,951000,1126
2263,2297,3000,ولی‌ میدونید چرا به همه این چیزا نیاز داریم.,False,953000,1126
2264,2298,2000,ولی‌ میدونید چرا به همه این چیزا نیاز داریم.,False,956000,1126
2265,2299,2000,چون نیمی از موضوعات که از همه جالب تر بودند,False,958000,1126
2266,2300,3000,چون نیمی از موضوعات که از همه جالب تر بودند,False,960000,1126
2267,2301,2000,مثل TED ۱۹۹۸,False,963000,1126
2268,2302,2000,", هان ,",False,965000,1126
2269,2304,2000,اونجوری که باید کار نکردند، کردند.,False,971000,1126
2270,2306,3000,جت من، کریس، کجاست که منو بفرسته بیرون.,False,975000,1126
2271,2309,3000,خب ما دوباره اینجا ایم و این همانطور که باید باشه هست. ما یه ایده جدید میدیم، یه داستان جدید ارائه می‌کنیم.,True,987000,1126
2272,2310,2000,خب ما دوباره اینجا ایم و این همانطور که باید باشه هست. ما یه ایده جدید میدیم، یه داستان جدید ارائه می‌کنیم.,False,990000,1126
2273,2311,2000,خب ما دوباره اینجا ایم و این همانطور که باید باشه هست. ما یه ایده جدید میدیم، یه داستان جدید ارائه می‌کنیم.,False,992000,1126
2274,2312,3000,خب ما دوباره اینجا ایم و این همانطور که باید باشه هست. ما یه ایده جدید میدیم، یه داستان جدید ارائه می‌کنیم.,False,994000,1126
2275,2313,3000,یه کنفرانس جدید میدیم، موضوع اینبار همونطور که ۷میلیون بارهم شنیدید، بازیابی‌ حیرت زدگی است.,False,997000,1126
2276,2314,2000,یه کنفرانس جدید میدیم، موضوع اینبار همونطور که ۷میلیون بارهم شنیدید، بازیابی‌ حیرت زدگی است.,False,1000000,1126
2277,2315,2000,یه کنفرانس جدید میدیم، موضوع اینبار همونطور که ۷میلیون بارهم شنیدید، بازیابی‌ حیرت زدگی است.,False,1002000,1126
2278,2316,2000,یه کنفرانس جدید میدیم، موضوع اینبار همونطور که ۷میلیون بارهم شنیدید، بازیابی‌ حیرت زدگی است.,False,1004000,1126
2279,2317,2000,و به نظر من اگه شما واقعا می‌خواهید شگفت زده بشید،,False,1006000,1126
2280,2318,3000,و به نظر من اگه شما واقعا می‌خواهید شگفت زده بشید،,False,1008000,1126
2281,2319,2000,بایستی از این فضای حق به جانب بودن پا به بیرون بگذارید، به اطراف و همدیگه نگاه کنید،,False,1011000,1126
2282,2320,6000,بایستی از این فضای حق به جانب بودن پا به بیرون بگذارید، به اطراف و همدیگه نگاه کنید،,False,1013000,1126
2283,2321,3000,بایستی از این فضای حق به جانب بودن پا به بیرون بگذارید، به اطراف و همدیگه نگاه کنید،,False,1019000,1126
